country,code,year,gas_consumption,coal_consumption,oil_consumption
United Arab Emirates,ARE,1991,198.51001,,222.32744
United Arab Emirates,ARE,1992,182.81248,,223.88316
United Arab Emirates,ARE,1993,191.49,,231.98035
United Arab Emirates,ARE,1994,221.42249,,243.25163
United Arab Emirates,ARE,1995,241.70248,,243.1685
United Arab Emirates,ARE,1996,264.7125,,234.97542
United Arab Emirates,ARE,1997,282.75,,238.70639
United Arab Emirates,ARE,1998,296.3025,,237.81038
United Arab Emirates,ARE,1999,306.34497,,232.02397
United Arab Emirates,ARE,2000,306.4425,,229.3394
United Arab Emirates,ARE,2001,314.73,0.21500388,226.621
United Arab Emirates,ARE,2002,355.29,1.0964997,235.30663
United Arab Emirates,ARE,2003,369.33002,1.2899997,260.53528
United Arab Emirates,ARE,2004,392.0475,1.4619956,281.55588
United Arab Emirates,ARE,2005,409.9875,1.6913275,292.91925
United Arab Emirates,ARE,2006,422.76,3.2751706,315.25778
United Arab Emirates,ARE,2007,479.38232,1.5766675,337.40204
United Arab Emirates,ARE,2008,579.7211,3.9918344,354.68753
United Arab Emirates,ARE,2009,575.88074,3.1852243,346.49155
United Arab Emirates,ARE,2010,592.71643,7.652819,372.0713
United Arab Emirates,ARE,2011,616.3614,5.1739426,399.33887
United Arab Emirates,ARE,2012,639.3075,16.076893,418.6489
United Arab Emirates,ARE,2013,647.4963,20.58097,464.93048
United Arab Emirates,ARE,2014,634.3496,22.946222,472.73764
United Arab Emirates,ARE,2015,714.7054,19.941587,492.3323
United Arab Emirates,ARE,2016,719.30963,21.4059,534.751
United Arab Emirates,ARE,2017,656.55164,24.76027,532.1497
United Arab Emirates,ARE,2018,595.6426,22.332268,529.3683
United Arab Emirates,ARE,2019,671.89136,20.668407,516.8707
United Arab Emirates,ARE,2020,678.65814,24.736387,483.56238
United Arab Emirates,ARE,2021,655.3992,30.153976,517.91406
United Arab Emirates,ARE,2022,661.47626,27.89314,595.79803
United Arab Emirates,ARE,2023,668.87756,28.406185,612.2222
United Arab Emirates,ARE,1965,,,0.854533
United Arab Emirates,ARE,1966,,,0.91204107
United Kingdom,GBR,1965,8.59457,1365.3271,885.7195
United Kingdom,GBR,1966,8.38523,1299.4199,948.9158
United Kingdom,GBR,1967,14.10719,1213.8346,1019.7785
United Kingdom,GBR,1968,31.85457,1214.7535,1079.4958
United Kingdom,GBR,1969,62.06931,1184.0502,1160.3401
United Kingdom,GBR,1970,118.27709,1116.759,1228.7844
United Kingdom,GBR,1971,190.70872,989.713,1235.2861
United Kingdom,GBR,1972,270.6301,866.92346,1309.8104
United Kingdom,GBR,1973,292.8085,938.9829,1344.5009
United Kingdom,GBR,1974,350.22583,826.6604,1248.8663
United Kingdom,GBR,1975,366.973,831.60315,1092.2395
United Kingdom,GBR,1976,389.24445,846.26855,1085.842
United Kingdom,GBR,1977,413.714,849.04816,1094.9343
United Kingdom,GBR,1978,429.13535,827.1372,1123.2587
United Kingdom,GBR,1979,470.166,889.11346,1133.3358
United Kingdom,GBR,1980,468.7704,826.48596,969.12396
United Kingdom,GBR,1981,475.12036,821.99677,897.2701
United Kingdom,GBR,1982,472.74786,766.63794,907.5991
United Kingdom,GBR,1983,492.78635,773.76715,872.7711
United Kingdom,GBR,1984,504.17212,549.8198,1072.8423
United Kingdom,GBR,1985,542.22546,731.2828,932.1647
United Kingdom,GBR,1986,551.25037,789.77,934.29486
United Kingdom,GBR,1987,566.16,809.08746,908.5694
United Kingdom,GBR,1988,539.2831,785.39716,966.5029
United Kingdom,GBR,1989,527.025,755.99646,987.9981
United Kingdom,GBR,1990,548.7383,755.3103,1000.72107
United Kingdom,GBR,1991,592.7694,756.5896,996.0562
United Kingdom,GBR,1992,589.92017,711.3838,1007.1834
United Kingdom,GBR,1993,672.27216,619.4836,1012.2387
United Kingdom,GBR,1994,692.2525,578.4064,1001.6665
United Kingdom,GBR,1995,738.0863,551.91327,989.9536
United Kingdom,GBR,1996,859.84076,515.97656,1014.60156
United Kingdom,GBR,1997,884.1824,460.17584,985.44324
United Kingdom,GBR,1998,919.40485,448.6912,975.03015
United Kingdom,GBR,1999,978.87683,398.9171,962.2439
United Kingdom,GBR,2000,1013.4171,427.1478,951.9542
United Kingdom,GBR,2001,1008.53186,452.54538,947.54913
United Kingdom,GBR,2002,995.34143,415.30847,940.2432
United Kingdom,GBR,2003,998.0918,443.14835,947.68243
United Kingdom,GBR,2004,1019.879,432.50574,973.8138
United Kingdom,GBR,2005,993.8657,440.46332,1001.76575
United Kingdom,GBR,2006,942.60236,480.9891,991.9008
United Kingdom,GBR,2007,953.0051,452.89124,964.1758
United Kingdom,GBR,2008,978.32526,420.3333,944.1475
United Kingdom,GBR,2009,912.237,346.69504,899.2997
United Kingdom,GBR,2010,984.9284,354.80872,884.78735
United Kingdom,GBR,2011,819.185,357.704,866.9987
United Kingdom,GBR,2012,768.98737,451.25424,843.67175
United Kingdom,GBR,2013,763.2575,434.92456,828.548
United Kingdom,GBR,2014,700.55505,351.19412,829.31384
United Kingdom,GBR,2015,720.4546,277.32315,851.87616
United Kingdom,GBR,2016,798.98303,141.17226,870.47925
United Kingdom,GBR,2017,782.28766,114.2266,882.0336
United Kingdom,GBR,2018,788.48676,96.41525,871.2349
United Kingdom,GBR,2019,778.73755,68.912865,853.756
United Kingdom,GBR,2020,731.45386,62.786064,657.19244
United Kingdom,GBR,2021,769.2669,64.24249,681.61945
United Kingdom,GBR,2022,708.97003,58.387135,736.12146
United Kingdom,GBR,2023,635.0352,51.034107,746.7802
United States,USA,1965,4159.206,3224.2441,6414.477
United States,USA,1966,4482.756,3380.8462,6731.245
United States,USA,1967,4733.1885,3316.9966,6988.794
United States,USA,1968,5066.815,3433.0764,7457.961
United States,USA,1969,5454.107,3447.2375,7831.838
United States,USA,1970,5748.658,3414.6594,8176.1914
United States,USA,1971,5926.5264,3229.2007,8461.684
United States,USA,1972,5986.9644,3362.425,9119.912
United States,USA,1973,5937.959,3611.4897,9655.255
United States,USA,1974,5732.247,3525.567,9271.507
United States,USA,1975,5261.532,3525.5413,9049.838
United States,USA,1976,5366.3896,3782.042,9729.595
United States,USA,1977,5256.951,3876.1572,10271.533
United States,USA,1978,5275.3843,3832.5771,10501.414
United States,USA,1979,5450.8975,4187.284,10257.833
United States,USA,1980,5337.385,4293.98,9453.472
United States,USA,1981,5208.629,4428.934,8812.755
United States,USA,1982,4841.7095,4265.7964,8350.531
United States,USA,1983,4542.236,4425.291,8311.476
United States,USA,1984,4851.5723,4752.76,8573.317
United States,USA,1985,4669.5405,4866.301,8540.4375
United States,USA,1986,4376.204,4805.599,8955.2295
United States,USA,1987,4652.7437,5013.8677,9141.365
United States,USA,1988,4866.0215,5247.1436,9520.579
United States,USA,1989,5170.1973,5309.3555,9516.244
United States,USA,1990,5170.6357,5337.9976,9309.47
United States,USA,1991,5283.972,5287.6133,9111.919
United States,USA,1992,5463.5093,5324.031,9301.152
United States,USA,1993,5599.419,5522.452,9382.406
United States,USA,1994,5731.0806,5543.1436,9623.489
United States,USA,1995,5979.829,5593.053,9600.031
United States,USA,1996,6088.898,5847.301,9951.113
United States,USA,1997,6125.3154,5970.778,10083.609
United States,USA,1998,6021.791,6029.3384,10251.976
United States,USA,1999,6042.628,6020.0947,10537.0625
United States,USA,2000,6283.9067,6286.536,10654.942
United States,USA,2001,6006.5796,6101.3154,10642.425
United States,USA,2002,6201.112,6098.454,10641.834
United States,USA,2003,6021.9004,6214.537,10806.654
United States,USA,2004,6046.277,6254.9824,11199.436
United States,USA,2005,5951.9297,6346.9565,11216.509
United States,USA,2006,5865.778,6249.6826,11072.753
United States,USA,2007,6241.383,6333.8496,11004.68
United States,USA,2008,6288.912,6233.0547,10275.43
United States,USA,2009,6176.281,5482.3765,9742.24
United States,USA,2010,6481.9346,5800.5415,9892.909
United States,USA,2011,6582.108,5473.0713,9697.58
United States,USA,2012,6881.228,4838.4043,9472.09
United States,USA,2013,7070.228,5022.2715,9628.432
United States,USA,2014,7222.6045,5010.856,9692.96
United States,USA,2015,7435.795,4329.0776,9891.111
United States,USA,2016,7490.9893,3960.741,9965.476
United States,USA,2017,7399.9224,3852.5925,10062.591
United States,USA,2018,8219.633,3689.4585,10303.762
United States,USA,2019,8509.999,3150.46,10287.683
United States,USA,2020,8345.496,2556.1814,9035.32
United States,USA,2021,8364.249,2936.8943,9868.985
United States,USA,2022,8795.866,2752.9753,9930.587
United States,USA,2023,8864.672,2276.868,9960.662
Upper-middle-income countries,,1965,1448.3967,5251.9976,3275.7817
Upper-middle-income countries,,1966,1605.0227,5475.6846,3536.1116
Upper-middle-income countries,,1967,1744.6925,5387.8276,3788.53
Upper-middle-income countries,,1968,1878.8796,5368.1396,4086.7214
Upper-middle-income countries,,1969,2026.3057,5710.3184,4395.023
Upper-middle-income countries,,1970,2209.2898,6108.1187,4842.5293
Upper-middle-income countries,,1971,2404.1992,6497.1416,5267.667
Upper-middle-income countries,,1972,2539.9922,6736.6636,5756.2905
Upper-middle-income countries,,1973,2778.8123,6840.1875,6310.338
Upper-middle-income countries,,1974,2963.918,6865.6416,6876.532
Upper-middle-income countries,,1975,3232.635,7317.0103,7236.4404
Upper-middle-income countries,,1976,3570.1394,7390.101,7620.1553
Upper-middle-income countries,,1977,3858.3315,7770.973,7994.2866
Upper-middle-income countries,,1978,4159.7617,8044.6255,8548.136
Upper-middle-income countries,,1979,4468.2466,8229.207,8769.503
Upper-middle-income countries,,1980,4608.1226,8295.899,9032.708
Upper-middle-income countries,,1981,4837.5747,8344.233,9073.657
Upper-middle-income countries,,1982,5217.334,8691.834,9061.939
Upper-middle-income countries,,1983,5590.1455,9001.54,8970.501
Upper-middle-income countries,,1984,6082.8047,9396.8545,9057.238
Upper-middle-income countries,,1985,5043.444,8729.31,7842.3384
Upper-middle-income countries,,1986,5233.653,9071.103,8088.4673
Upper-middle-income countries,,1987,5505.0703,9600.994,8295.566
Upper-middle-income countries,,1988,5818.853,10026.944,8470.089
Upper-middle-income countries,,1989,5972.0396,10213.646,8668.205
Upper-middle-income countries,,1990,6052.876,10105.337,8875.758
Upper-middle-income countries,,1991,6241.6045,10228.203,8863.961
Upper-middle-income countries,,1992,6150.933,10439.389,9008.236
Upper-middle-income countries,,1993,6161.4976,10668.865,8802.607
Upper-middle-income countries,,1994,5976.362,10967.773,8728.764
Upper-middle-income countries,,1995,5949.0747,10997.517,8730.796
Upper-middle-income countries,,1996,6134.597,11369.621,8832.009
Upper-middle-income countries,,1997,5904.203,11141.057,9313.504
Upper-middle-income countries,,1998,6137.7275,10964.9,9176.561
Upper-middle-income countries,,1999,6206.5044,11225.252,9278.991
Upper-middle-income countries,,2000,6431.0767,11427.278,9765.477
Upper-middle-income countries,,2001,6639.958,11897.397,9895.415
Upper-middle-income countries,,2002,6787.2915,12762.748,10066.906
Upper-middle-income countries,,2003,7115.9478,14799.123,10481.439
Upper-middle-income countries,,2004,7490.3965,16754.342,11331.308
Upper-middle-income countries,,2005,7842.6562,18931.912,11530.056
Upper-middle-income countries,,2006,8384.17,20651.5,11915.483
Upper-middle-income countries,,2007,8724.704,22349.273,12305.306
Upper-middle-income countries,,2008,8952.791,22836.076,12573.638
Upper-middle-income countries,,2009,8795.823,23578.871,12584.823
Upper-middle-income countries,,2010,9456.1045,24507.727,13463.982
Upper-middle-income countries,,2011,10013.755,26500.006,14009.502
Upper-middle-income countries,,2012,10361.6875,26854.807,14733.096
Upper-middle-income countries,,2013,10623.7705,27108.55,15088.097
Upper-middle-income countries,,2014,10922.717,27108.549,15411.668
Upper-middle-income countries,,2015,11012.32,26571.69,15632.807
Upper-middle-income countries,,2016,11283.129,26055.826,15915.945
Upper-middle-income countries,,2017,11835.536,26342.13,16347.349
Upper-middle-income countries,,2018,12511.235,26881.53,16589.244
Upper-middle-income countries,,2019,12659.82,27577.998,16905.11
Upper-middle-income countries,,2020,12581.3,27817.629,16054.131
Upper-middle-income countries,,2021,13530.002,28768.527,16915.941
Upper-middle-income countries,,2022,13549.116,29339.277,17573.004
Upper-middle-income countries,,2023,13875.658,30376.6,18718.174
Uzbekistan,UZB,1985,311.37866,17.30517,121.316246
Uzbekistan,UZB,1986,300.1732,19.59076,123.9132
Uzbekistan,UZB,1987,314.29364,16.325632,125.95903
Uzbekistan,UZB,1988,309.87387,17.958197,130.77919
Uzbekistan,UZB,1989,327.5339,20.243784,132.45718
Uzbekistan,UZB,1990,348.6389,21.223322,130.16013
Uzbekistan,UZB,1991,351.37402,19.420973,123.54609
Uzbekistan,UZB,1992,353.13434,15.280791,98.57593
Uzbekistan,UZB,1993,384.9148,12.430336,87.02526
Uzbekistan,UZB,1994,391.09488,12.554411,75.798
Uzbekistan,UZB,1995,400.8145,10.373733,77.462296
Uzbekistan,UZB,1996,417.34,9.691663,75.81015
Uzbekistan,UZB,1997,409.35126,9.628582,81.941
Uzbekistan,UZB,1998,410.9875,9.655121,80.49694
Uzbekistan,UZB,1999,476.24496,9.651782,78.44137
Uzbekistan,UZB,2000,486.73627,11.003521,79.69032
Uzbekistan,UZB,2001,490.58624,9.22359,78.66738
Uzbekistan,UZB,2002,505.21625,9.822983,78.058655
Uzbekistan,UZB,2003,455.455,7.661995,69.28875
Uzbekistan,UZB,2004,460.17123,10.35431,66.60954
Uzbekistan,UZB,2005,469.21875,9.831249,62.935448
Uzbekistan,UZB,2006,433.02872,10.694142,64.41062
Uzbekistan,UZB,2007,468.35248,9.210256,61.359333
Uzbekistan,UZB,2008,441.30624,11.6313715,58.529278
Uzbekistan,UZB,2009,440.72876,11.0725765,54.49412
Uzbekistan,UZB,2010,440.44,9.231049,53.798588
Uzbekistan,UZB,2011,473.56372,9.882212,50.825474
Uzbekistan,UZB,2012,462.38498,13.372362,49.220936
Uzbekistan,UZB,2013,461.51877,19.96948,45.62668
Uzbekistan,UZB,2014,485.485,18.376455,46.81668
Uzbekistan,UZB,2015,463.44376,14.784921,44.268963
Uzbekistan,UZB,2016,433.2689,17.464579,53.28734
Uzbekistan,UZB,2017,447.82132,16.491726,49.598866
Uzbekistan,UZB,2018,443.97635,23.624329,56.866768
Uzbekistan,UZB,2019,445.98196,20.912853,58.118244
Uzbekistan,UZB,2020,435.83817,28.659058,62.331253
Uzbekistan,UZB,2021,465.25882,25.81105,61.463074
Uzbekistan,UZB,2022,483.3084,29.677433,61.494442
Uzbekistan,UZB,2023,465.8833,37.981533,61.651016
Venezuela,VEN,1965,75.1803,0.23259999,112.02376
Venezuela,VEN,1966,78.8322,0.24422999,110.1053
Venezuela,VEN,1967,86.3802,0.25586,112.342155
Venezuela,VEN,1968,89.1663,0.26749,122.37331
Venezuela,VEN,1969,91.7637,0.27912,120.897606
Venezuela,VEN,1970,85.581,0.27912,126.479774
Venezuela,VEN,1971,82.9392,1.659415,127.675095
Venezuela,VEN,1972,82.4397,1.7482333,139.25276
Venezuela,VEN,1973,101.553894,3.1681633,152.8878
Venezuela,VEN,1974,107.3259,2.372729,153.03566
Venezuela,VEN,1975,104.38439,2.929655,163.226
Venezuela,VEN,1976,129.4038,1.9216015,162.0864
Venezuela,VEN,1977,141.25305,2.9777799,181.664
Venezuela,VEN,1978,142.5351,0.91737443,190.12607
Venezuela,VEN,1979,159.6402,1.9123675,203.9937
Venezuela,VEN,1980,164.34105,1.8214788,246.92775
Venezuela,VEN,1981,165.22903,1.7995216,261.63846
Venezuela,VEN,1982,176.3013,1.0270802,258.5842
Venezuela,VEN,1983,173.604,1.4372119,252.51302
Venezuela,VEN,1984,192.03,1.5723528,236.95323
Venezuela,VEN,1985,192.31303,2.0818977,242.40807
Venezuela,VEN,1986,211.72139,2.3150446,252.81494
Venezuela,VEN,1987,206.31569,3.0411284,240.25775
Venezuela,VEN,1988,211.21078,2.2106187,248.76485
Venezuela,VEN,1989,216.8718,6.069895,242.61266
Venezuela,VEN,1990,243.81705,5.382201,244.9972
Venezuela,VEN,1991,243.1122,0,232.81888
Venezuela,VEN,1992,239.94868,0.042449445,277.84363
Venezuela,VEN,1993,258.9519,0.3311061,250.98235
Venezuela,VEN,1994,273.89804,0.6452439,280.13885
Venezuela,VEN,1995,305.2611,0.059429165,269.93954
Venezuela,VEN,1996,330.0141,0.18677777,219.43677
Venezuela,VEN,1997,342.213,0.3990253,237.40268
Venezuela,VEN,1998,358.92404,0.41600502,221.13942
Venezuela,VEN,1999,304.251,0.42449498,247.98494
Venezuela,VEN,2000,309.9564,1.5366952,274.5659
Venezuela,VEN,2001,328.48227,0.568835,310.38766
Venezuela,VEN,2002,315.41205,0.21224749,326.44745
Venezuela,VEN,2003,279.9864,0.5009158,277.9772
Venezuela,VEN,2004,315.29547,0,299.73648
Venezuela,VEN,2005,304.3509,0.43298498,323.6661
Venezuela,VEN,2006,349.4502,2.878111,349.98526
Venezuela,VEN,2007,372.67056,1.6130924,366.5889
Venezuela,VEN,2008,348.99554,1.6385738,406.01874
Venezuela,VEN,2009,342.16846,2.7592523,426.13
Venezuela,VEN,2010,312.66815,2.317766,429.24103
Venezuela,VEN,2011,333.2639,2.3856852,444.8657
Venezuela,VEN,2012,346.1283,2.4536042,482.2187
Venezuela,VEN,2013,323.05798,2.4451144,489.14053
Venezuela,VEN,2014,340.266,2.2922962,452.41968
Venezuela,VEN,2015,370.38235,2.1479702,395.10608
Venezuela,VEN,2016,372.38733,1.7829,347.05972
Venezuela,VEN,2017,386.05386,1.5035031,298.71246
Venezuela,VEN,2018,316.19098,1.2079908,237.6227
Venezuela,VEN,2019,255.76218,0.8737397,234.65843
Venezuela,VEN,2020,215.61087,0.6120519,135.11949
Venezuela,VEN,2021,280.59106,0.55084693,145.3596
Venezuela,VEN,2022,290.55545,1.8730116,179.18541
Venezuela,VEN,2023,296.8337,1.8730116,234.03502
Vietnam,VNM,1981,0.096499994,29.447159,20.274591
Vietnam,VNM,1982,0.18334998,32.564,20.611074
Vietnam,VNM,1983,0.63207495,32.77334,23.580101
Vietnam,VNM,1984,0.55004996,32.808228,23.051208
Vietnam,VNM,1985,0.342575,32.61052,24.33014
Vietnam,VNM,1986,0.35705,35.9367,26.377874
Vietnam,VNM,1987,0.35705,40.065346,30.733547
Vietnam,VNM,1988,0.27019998,37.53001,32.119946
Vietnam,VNM,1989,0.31845,30.144958,29.874666
Vietnam,VNM,1990,0.38599998,25.853489,35.01246
Vietnam,VNM,1991,0.6948,24.96961,34.17047
Vietnam,VNM,1992,2.0265,25.039389,37.35379
Vietnam,VNM,1993,2.4125,24.23692,47.770554
Vietnam,VNM,1994,2.4125,26.760628,52.940754
Vietnam,VNM,1995,1.4040749,36.014004,58.443775
Vietnam,VNM,1996,2.7695498,40.22834,67.26731
Vietnam,VNM,1997,5.1241503,51.679348,76.64519
Vietnam,VNM,1998,8.684999,55.431213,84.68615
Vietnam,VNM,1999,12.545,41.49199,93.28242
Vietnam,VNM,2000,15.44,54.536125,101.145676
Vietnam,VNM,2001,19.3,59.599205,109.64855
Vietnam,VNM,2002,23.159998,68.05898,120.419334
Vietnam,VNM,2003,22.89945,79.2372,128.1303
Vietnam,VNM,2004,40.144,103.84395,152.44135
Vietnam,VNM,2005,62.146,108.74028,151.39883
Vietnam,VNM,2006,67.55,66.61516,148.50978
Vietnam,VNM,2007,68.322,72.92038,165.33597
Vietnam,VNM,2008,72.36535,138.26147,173.38486
Vietnam,VNM,2009,77.2965,129.73248,176.74895
Vietnam,VNM,2010,90.729294,169.25735,200.76204
Vietnam,VNM,2011,81.832,201.71034,199.97871
Vietnam,VNM,2012,90.27574,187.22202,200.2646
Vietnam,VNM,2013,94.097145,199.97055,207.36401
Vietnam,VNM,2014,98.5265,241.61691,219.13017
Vietnam,VNM,2015,102.868996,305.12338,266.7754
Vietnam,VNM,2016,102.3865,330.17935,294.0984
Vietnam,VNM,2017,95.206894,329.9152,308.18164
Vietnam,VNM,2018,96.5965,439.51398,324.449
Vietnam,VNM,2019,98.43,580.6638,333.53345
Vietnam,VNM,2020,88.394,609.74115,282.96265
Vietnam,VNM,2021,71.989,579.23285,273.27765
Vietnam,VNM,2022,77.97199,528.115,295.88834
Vietnam,VNM,2023,72.182,645.36285,332.01025
Vietnam,VNM,1965,,10.438046,18.01154
